CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Cluster,GPI,GPI_Rank,Cluster_Label
Indian,26487,Spice House,Full-service,CBD,1.0,37.63,781,141,5305.83,320,192,128.0,12041.6,7224.96,4816.64,0.377514863,0.464946568,0.3,9,2.66,340.48,835.87,-1715.46,-1029.28,418.33,0.22,0.5,0.3,0.2,1,-1.0130402770903804,1660.0,Stable Performers
Indian,25153,Curry Grill,Cafe,CBD,1.0,40.16,850,84,3373.44,383,230,153.0,15381.28,9236.8,6144.48,0.259762071,0.447379532,0.3,3,0.89,136.17,987.94,-109.85,-65.97,1663.29,0.11,0.5,0.3,0.2,1,-0.7375033533481473,1564.0,Stable Performers
Indian,25033,Spice Diner,Full-service,West Auckland,1.04,34.95,618,153,5347.35,232,140,93.0,8108.4,4893.0,3250.35,0.371757353,0.462851058,0.32,16,4.72,438.96,884.41,-1253.63,-756.5,98.62,0.33,0.5,0.3,0.2,1,-0.5235316258823646,1432.0,Stable Performers
Indian,26126,Spice Eatery,QSR,South Auckland,1.05,39.42,1685,139,5479.38,773,464,309.0,30471.66,18290.88,12180.78,0.230952102,0.362889634,0.31,3,0.89,275.01,2225.5,2930.1,1758.82,4672.31,0.09,0.5,0.3,0.2,2,0.6730413480387065,100.0,Dependent Low Margin
Indian,26653,Curry Tavern,Cafe,North Shore,1.03,40.32,968,88,3548.16,440,264,176.0,17740.8,10644.48,7096.32,0.265767633,0.375899662,0.27,14,4.13,726.88,1271.42,1567.09,940.26,1815.96,0.1,0.5,0.3,0.2,1,0.11490166626730969,750.0,Stable Performers
Indian,25440,Bombay Bistro,QSR,North Shore,1.03,33.12,792,97,3212.64,348,208,139.0,11525.76,6888.96,4603.68,0.244969292,0.365438399,0.29,16,4.72,656.08,1251.62,1147.88,686.09,1137.48,0.14,0.5,0.3,0.2,1,-0.21704411963599776,1162.0,Stable Performers
Indian,26236,Royal Grill,QSR,CBD,1.0,40.75,599,64,2608.0,268,160,107.0,10921.0,6520.0,4360.25,0.211037354,0.438833951,0.3,8,2.36,252.52,913.14,547.46,326.84,1274.13,0.12,0.5,0.3,0.2,1,-0.7205126099051536,1554.0,Stable Performers
Indian,26665,Royal Grill,Full-service,South Auckland,1.05,43.01,1756,304,13075.04,726,436,290.0,31225.26,18752.36,12472.9,0.381894535,0.513519362,0.28,14,4.13,1197.7,1367.47,-5477.34,-3090.4475,106.79,0.21,0.5,0.3,0.2,0,0.5843201061630507,160.0,High-Growth
Indian,25578,Spice Cafe,QSR,West Auckland,1.04,32.96,934,114,3757.44,410,246,164.0,13513.6,8108.16,5405.44,0.202443747,0.354591335,0.28,7,2.07,339.48,1664.41,2202.24,1321.35,2054.94,0.14,0.5,0.3,0.2,1,0.035649303224802364,865.0,Stable Performers
Indian,25929,Bombay Grill,QSR,CBD,1.0,40.71,1586,144,5862.24,721,433,288.0,29351.91,17627.43,11724.48,0.261057219,0.387353183,0.28,11,3.25,936.0,2061.1,2101.29,1261.94,3186.21,0.1,0.5,0.3,0.2,2,-0.05749077054553651,988.0,Dependent Low Margin
Indian,25525,Spice Bistro,Cafe,South Auckland,1.05,39.22,1707,169,6628.18,769,461,308.0,30160.18,18080.42,12079.76,0.221280723,0.383297111,0.32,14,4.13,1272.04,2620.93,2274.75,1363.66,3504.56,0.11,0.5,0.3,0.2,2,0.7591356416030748,59.0,Dependent Low Margin
Indian,26147,Spice Grill,Full-service,South Auckland,1.05,44.16,993,246,10863.36,374,224,149.0,16515.84,9891.84,6579.84,0.392545881,0.520224753,0.28,6,1.77,263.73,947.6,-3183.77,-1906.86,310.23,0.33,0.5,0.3,0.2,0,0.05680074437009984,839.0,High-Growth
Indian,26619,Tandoori Bistro,Cafe,CBD,1.0,42.55,973,119,5063.45,427,256,171.0,18168.85,10892.8,7276.05,0.241101745,0.381717206,0.3,17,5.02,858.42,1909.84,1402.29,840.72,1885.97,0.14,0.5,0.3,0.2,1,-0.3082857836300829,1256.0,Stable Performers
Indian,26419,Spice Kitchen,Full-service,South Auckland,1.05,33.27,660,160,5323.2,250,150,100.0,8317.5,4990.5,3327.0,0.356647594,0.510117775,0.29,17,5.02,502.0,709.23,-1303.9,-782.34,-58.73,0.32,0.5,0.3,0.2,1,-0.34168143999589234,1288.0,Stable Performers
Indian,26501,Tandoori Corner,Ghost Kitchen,North Shore,1.03,35.43,1511,137,4853.91,687,412,275.0,24340.41,14597.16,9743.25,0.250613306,0.24523503737500002,0.32,6,1.77,486.75,2489.26,4693.7,2814.85,4509.93,0.1,0.5,0.3,0.2,2,0.2526175220344488,560.0,Dependent Low Margin
Indian,25329,Bombay Cafe,Cafe,North Shore,1.03,34.77,817,81,2816.37,368,221,147.0,12795.36,7684.17,5111.19,0.208918144,0.436058596,0.27,15,4.43,651.21,999.88,1087.9,653.33,1163.38,0.11,0.5,0.3,0.2,1,-0.14264419167868175,1091.0,Stable Performers
Indian,25936,Royal Cafe,QSR,West Auckland,1.04,40.36,1412,128,5166.08,642,385,257.0,25911.12,15538.6,10372.52,0.259702174,0.402220299,0.28,10,2.95,758.15,1746.54,1504.85,902.44,2748.57,0.1,0.5,0.3,0.2,2,0.44098684885853506,312.0,Dependent Low Margin
Indian,25169,Bombay Eatery,Cafe,North Shore,1.03,33.38,1202,109,3638.42,546,328,219.0,18225.48,10948.64,7310.22,0.240091152,0.410124057,0.28,7,2.07,453.33,1272.66,1271.86,764.05,2103.67,0.1,0.5,0.3,0.2,1,-0.09118581224483327,1033.0,Stable Performers
Indian,26262,Curry Corner,Full-service,CBD,1.0,30.28,957,237,7176.36,360,216,144.0,10900.8,6540.48,4360.32,0.389117769,0.534674154,0.27,3,0.89,128.16,546.9,-2112.49,-1267.49,204.13,0.33,0.5,0.3,0.2,1,-1.2549366862504527,1690.0,Stable Performers
Indian,25211,Curry Tavern,Cafe,South Auckland,1.05,35.75,911,104,3718.0,404,242,161.0,14443.0,8651.5,5755.75,0.247389223,0.375637276,0.31,16,4.72,759.92,1401.59,967.3,579.42,1409.85,0.13,0.5,0.3,0.2,1,0.18935127593244616,643.0,Stable Performers
Indian,26306,Bombay Eatery,Cafe,South Auckland,1.05,40.07,1218,100,4007.0,559,335,224.0,22399.13,13423.45,8975.68,0.275403124,0.39643964,0.31,4,1.18,264.32,1314.93,406.71,243.73,2681.11,0.09,0.5,0.3,0.2,2,0.31027375756477216,495.0,Dependent Low Margin
Indian,25482,Spice Eatery,Full-service,North Shore,1.03,31.8,888,154,4897.2,367,220,147.0,11670.6,6996.0,4674.6,0.392120596,0.483421586,0.3,13,3.84,564.48,609.49,-2048.68,-1228.09,17.31,0.21,0.5,0.3,0.2,1,-0.6693563714994522,1520.0,Stable Performers
Indian,25457,Royal Diner,Full-service,CBD,1.0,39.01,1062,275,10727.75,394,236,157.0,15369.94,9206.36,6124.57,0.384822722,0.492451392,0.27,3,0.89,139.73,1316.57,-2263.59,-1355.86,611.91,0.35,0.5,0.3,0.2,0,-0.8328060283389765,1609.0,High-Growth
Indian,26630,Spice House,Ghost Kitchen,South Auckland,1.05,43.17,655,59,2547.03,298,179,119.0,12864.66,7727.43,5137.23,0.276819003,0.345801801,0.32,4,1.18,140.42,961.2,738.16,443.39,1798.26,0.1,0.5,0.3,0.2,1,0.1221052872944773,741.0,Stable Performers
Indian,25424,Curry House,Cafe,West Auckland,1.04,34.46,1146,122,4204.12,512,307,205.0,17643.52,10579.22,7064.3,0.267271008,0.403685403,0.31,15,4.43,908.15,1383.34,336.0,201.47,1416.31,0.12,0.5,0.3,0.2,1,0.04182288819762565,857.0,Stable Performers
Indian,25905,Curry Grill,Full-service,West Auckland,1.04,40.99,1249,273,11190.27,488,293,195.0,20003.12,12010.07,7993.05,0.361335497,0.464482245,0.29,9,2.66,518.7,1949.15,-2316.72,-1390.98,873.55,0.28,0.5,0.3,0.2,0,0.07480197814435074,811.0,High-Growth
Indian,25906,Royal Cafe,Cafe,North Shore,1.03,39.25,932,107,4199.75,412,248,165.0,16171.0,9734.0,6476.25,0.249628631,0.400936817,0.28,14,4.13,681.45,1467.54,1122.83,675.88,1581.58,0.13,0.5,0.3,0.2,1,0.020686176544832298,885.0,Stable Performers
Indian,25705,Tandoori Diner,Cafe,West Auckland,1.04,40.63,1108,100,4063.0,504,302,202.0,20477.52,12270.26,8207.26,0.25858574,0.373463933,0.28,6,1.77,357.54,1494.98,1801.0,1079.17,2662.32,0.1,0.5,0.3,0.2,1,0.2683581618953377,541.0,Stable Performers
Indian,25465,Royal House,Cafe,South Auckland,1.05,33.66,1408,139,4678.74,634,381,254.0,21340.44,12824.46,8549.64,0.277729024,0.425745387,0.29,6,1.77,449.58,1387.37,139.26,83.69,2085.61,0.11,0.5,0.3,0.2,2,0.23992598127211978,571.0,Dependent Low Margin
Indian,25923,Spice Bistro,Cafe,South Auckland,1.05,42.83,775,70,2998.1,352,212,141.0,15076.16,9079.96,6039.03,0.239987723,0.361035195,0.3,10,2.95,415.95,1196.17,1492.19,898.71,1993.48,0.1,0.5,0.3,0.2,1,0.34159771219369944,450.0,Stable Performers
Indian,26072,Tandoori Diner,Full-service,North Shore,1.03,36.89,736,182,6713.98,277,166,111.0,10218.53,6123.74,4094.79,0.364053798,0.454439165,0.31,14,4.13,458.43,1218.63,-1313.01,-786.86,284.8,0.33,0.5,0.3,0.2,1,-0.5188811266560664,1427.0,Stable Performers
Indian,25587,Tandoori Kitchen,QSR,CBD,1.0,43.07,533,39,1679.73,247,148,99.0,10638.29,6374.36,4263.93,0.229685053,0.443937586,0.3,11,3.25,321.75,548.23,280.61,168.14,1069.9,0.08,0.5,0.3,0.2,1,-0.6859883916981635,1533.0,Stable Performers
Indian,26212,Curry Bistro,Ghost Kitchen,West Auckland,1.04,43.43,695,51,2214.93,322,193,129.0,13984.46,8381.99,5602.47,0.269806259,0.24523503737500002,0.27,18,5.31,684.99,1095.41,3140.3,1882.23,2085.75,0.08,0.5,0.3,0.2,1,0.4393718626077543,314.0,Stable Performers
Indian,26331,Tandoori Corner,Cafe,South Auckland,1.05,41.72,706,64,2670.08,321,193,128.0,13392.12,8051.96,5340.16,0.269646522,0.428811987,0.32,5,1.48,189.44,805.14,-247.2,-148.63,1420.84,0.1,0.5,0.3,0.2,1,0.009585464526932805,898.0,Stable Performers
Indian,26080,Curry Eatery,Cafe,West Auckland,1.04,37.43,1137,148,5539.64,494,297,198.0,18490.42,11116.71,7411.14,0.26905572,0.420033977,0.32,13,3.84,760.32,1722.33,-168.07,-101.05,1543.88,0.15,0.5,0.3,0.2,1,0.06075288038481483,830.0,Stable Performers
Indian,26211,Spice House,Cafe,South Auckland,1.05,42.61,1597,183,7797.63,707,424,283.0,30125.27,18066.64,12058.63,0.272716873,0.392648421,0.32,4,1.18,333.94,2609.36,440.87,264.4,3701.3,0.13,0.5,0.3,0.2,2,0.6019297265390009,147.0,Dependent Low Margin
Indian,26648,Royal Eatery,Ghost Kitchen,CBD,1.0,29.97,1033,49,1468.53,492,295,197.0,14745.24,8841.15,5904.09,0.271228668,0.334657384,0.3,4,1.18,232.46,578.77,1387.73,832.08,2094.42,0.05,0.5,0.3,0.2,1,-0.8213837954700945,1604.0,Stable Performers
Indian,26083,Curry Diner,QSR,West Auckland,1.04,40.8,1301,139,5671.2,581,349,232.0,23704.8,14239.2,9465.6,0.209401438,0.427624625,0.27,3,0.89,206.48,2058.5,2203.93,1323.87,3229.29,0.12,0.5,0.3,0.2,2,0.3869785991615329,393.0,Dependent Low Margin
Indian,25854,Spice Grill,Full-service,CBD,1.0,35.89,661,86,3086.54,288,172,115.0,10336.32,6173.08,4127.35,0.35975043,0.467440707,0.28,9,2.66,305.9,533.38,-1107.96,-661.7,407.34,0.15,0.5,0.3,0.2,1,-1.0615828694060812,1671.0,Stable Performers
Indian,25677,Royal Bistro,Full-service,CBD,1.0,41.47,1154,252,10450.44,451,271,180.0,18702.97,11238.37,7464.6,0.360269789,0.468195636,0.32,18,5.31,955.8,1792.61,-2776.74,-1668.51,324.64,0.28,0.5,0.3,0.2,0,-0.5966608287694275,1480.0,High-Growth
Indian,25845,Spice Eatery,Cafe,South Auckland,1.05,37.31,1195,137,5111.47,529,317,212.0,19736.99,11827.27,7909.72,0.264910599,0.378957715,0.29,7,2.07,438.84,1820.36,1305.24,782.16,2378.06,0.13,0.5,0.3,0.2,1,0.334019174759396,461.0,Stable Performers
Indian,25519,Bombay Diner,QSR,South Auckland,1.05,45.41,1552,141,6402.81,706,423,282.0,32059.46,19208.43,12805.62,0.242675538,0.386734868,0.29,12,3.54,998.28,2372.81,2583.66,1548.0,3747.35,0.1,0.5,0.3,0.2,2,0.8978914937641969,27.0,Dependent Low Margin
Indian,26298,Spice Diner,Full-service,North Shore,1.03,36.98,1431,238,8801.24,596,358,239.0,22040.08,13238.84,8838.22,0.364159198,0.484340712,0.28,13,3.84,917.76,1333.39,-2832.15,-1701.19,421.23,0.2,0.5,0.3,0.2,0,-0.07376098301065413,1012.0,High-Growth
Indian,25114,Royal Bistro,Ghost Kitchen,CBD,1.0,43.57,1288,95,4139.15,596,358,239.0,25967.72,15598.06,10413.23,0.275923362,0.285576167,0.28,15,4.43,1058.77,1815.02,4115.9,2472.3,3507.44,0.08,0.5,0.3,0.2,2,0.024948246944587797,878.0,Dependent Low Margin
Indian,25562,Curry Diner,Ghost Kitchen,South Auckland,1.05,32.78,506,37,1212.86,234,141,94.0,7670.52,4621.98,3081.32,0.267022463,0.24523503737500002,0.28,7,2.07,194.58,632.35,1851.43,1115.6,1411.93,0.08,0.5,0.3,0.2,1,-0.014199752675971698,940.0,Stable Performers
Indian,26291,Royal Corner,Full-service,North Shore,1.03,44.35,580,108,4789.8,236,142,94.0,10466.6,6297.7,4168.9,0.399440883,0.479600088,0.27,9,2.66,250.04,579.37,-1559.95,-938.62,254.23,0.23,0.5,0.3,0.2,1,-0.3961574090045456,1342.0,Stable Performers
Indian,25110,Spice Grill,QSR,West Auckland,1.04,42.87,1145,131,5615.97,507,304,203.0,21735.09,13032.48,8702.61,0.203999982,0.39107782,0.32,13,3.84,779.52,2274.03,1845.79,1106.75,2744.36,0.13,0.5,0.3,0.2,2,0.3945388278798036,383.0,Dependent Low Margin
Indian,25216,Curry Tavern,Full-service,North Shore,1.03,33.9,1230,160,5424.0,535,321,214.0,18136.5,10881.9,7254.6,0.378257888,0.507687572,0.28,13,3.84,821.76,618.63,-3009.67,-1805.8,5.66,0.15,0.5,0.3,0.2,0,-0.352014847469717,1301.0,High-Growth
Indian,25931,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,41.49,1376,65,2696.85,656,393,262.0,27217.44,16305.57,10870.38,0.261336359,0.305998753,0.32,18,5.31,1391.22,1166.83,3066.45,1837.07,3312.01,0.05,0.5,0.3,0.2,2,0.566294055363446,176.0,Dependent Low Margin
Indian,26593,Royal Diner,Full-service,South Auckland,1.05,39.21,1106,235,9214.35,436,261,174.0,17095.56,10233.81,6822.54,0.393314448,0.477627314,0.29,4,1.18,205.32,1189.19,-2751.39,-1647.05,675.18,0.27,0.5,0.3,0.2,0,-0.03412664228017019,958.0,High-Growth
Indian,26258,Curry Grill,QSR,South Auckland,1.05,43.82,587,67,2935.94,260,156,104.0,11393.2,6835.92,4557.28,0.215669533,0.445533281,0.32,6,1.77,184.08,994.69,214.16,128.5,1359.91,0.13,0.5,0.3,0.2,1,0.08470338764418776,797.0,Stable Performers
Indian,26676,Bombay Cafe,Full-service,CBD,1.0,32.14,1671,255,8195.7,708,425,283.0,22755.12,13659.5,9095.62,0.382634708,0.490592551,0.33,16,4.72,1335.76,1038.99,-4624.46,-2775.98,-182.68,0.18,0.5,0.3,0.2,0,-0.7219509879677374,1555.0,High-Growth
Indian,25814,Tandoori Cafe,Ghost Kitchen,CBD,1.0,37.47,753,35,1311.45,359,215,144.0,13451.73,8056.05,5395.68,0.276370377,0.282053984,0.33,10,2.95,424.8,579.1,1500.89,898.86,1957.8,0.05,0.5,0.3,0.2,1,-0.6871776571962526,1534.0,Stable Performers
Indian,25154,Spice Tavern,QSR,CBD,1.0,40.4,576,70,2828.0,253,152,101.0,10221.2,6140.8,4080.4,0.22364859,0.447242902,0.3,6,1.77,178.77,930.72,297.52,178.75,1164.12,0.14,0.5,0.3,0.2,1,-0.8000767744974361,1595.0,Stable Performers
Indian,26001,Curry Kitchen,QSR,CBD,1.0,39.73,567,51,2026.23,258,155,103.0,10250.34,6158.15,4092.19,0.215525405,0.392081076,0.32,17,5.02,517.06,795.08,742.06,445.81,1088.69,0.1,0.5,0.3,0.2,1,-0.6724799321869013,1526.0,Stable Performers
Indian,26203,Curry Grill,Cafe,CBD,1.0,43.47,1048,112,4868.64,468,281,187.0,20343.96,12215.07,8128.89,0.238891417,0.389279943,0.3,5,1.48,276.76,1810.3,1461.28,877.39,2745.79,0.12,0.5,0.3,0.2,1,-0.3715981519448633,1321.0,Stable Performers
Indian,26324,Tandoori Cafe,Cafe,West Auckland,1.04,42.44,1518,174,7384.56,672,403,269.0,28519.68,17103.32,11416.36,0.212132799,0.350313314,0.33,15,4.43,1191.67,3231.14,3067.4,1839.53,3803.6,0.13,0.5,0.3,0.2,2,0.6390261991216863,120.0,Dependent Low Margin
Indian,26067,Spice Tavern,Cafe,South Auckland,1.05,41.39,1707,222,9188.58,742,446,297.0,30711.38,18459.94,12292.83,0.253075633,0.366731767,0.31,5,1.48,439.56,3493.43,2155.71,1295.75,4234.08,0.15,0.5,0.3,0.2,2,0.7330670016865454,75.0,Dependent Low Margin
Indian,26228,Curry Kitchen,QSR,West Auckland,1.04,43.04,892,88,3787.52,402,241,161.0,17302.08,10372.64,6929.44,0.218910075,0.439482704,0.27,15,4.43,713.23,1293.84,1238.95,742.76,1653.92,0.11,0.5,0.3,0.2,1,0.3197650600207934,480.0,Stable Performers
Indian,25837,Spice Diner,Full-service,South Auckland,1.05,46.04,1817,277,12753.08,770,462,308.0,35450.8,21270.48,14180.32,0.383247677,0.541258347,0.28,3,0.89,274.12,962.78,-5601.13625,-3090.4475,796.41,0.18,0.5,0.3,0.2,0,0.560590655883226,181.0,High-Growth
Indian,25477,Tandoori Tavern,Full-service,CBD,1.0,40.21,854,142,5709.82,356,214,142.0,14314.76,8604.94,5709.82,0.359316236,0.523824896,0.31,13,3.84,545.28,667.24,-2764.77,-1661.97,121.96,0.2,0.5,0.3,0.2,1,-0.9201891350019551,1634.0,Stable Performers
Indian,26297,Royal Eatery,Full-service,West Auckland,1.04,33.78,829,114,3850.92,358,214,143.0,12093.24,7228.92,4830.54,0.390697827,0.501871643,0.32,5,1.48,211.64,413.71,-2570.65,-1536.65,307.31,0.16,0.5,0.3,0.2,1,-0.6440793383699265,1503.0,Stable Performers
Japanese,25083,Lotus Tavern,Cafe,North Shore,1.03,35.12,1745,266,9341.92,813,444,222.0,28552.56,15593.28,7796.64,0.252295018,0.389916495,0.3,6,1.77,392.94,3342.43,1650.01,901.11,2396.61,0.18,0.55,0.3,0.15,2,0.2307238466402603,582.0,Dependent Low Margin
Japanese,26362,Dragon Tavern,QSR,CBD,1.0,39.27,1525,187,7343.49,736,401,201.0,28902.72,15747.27,7893.27,0.257398884,0.438255576,0.27,4,1.18,237.18,2234.96,992.68,540.85,2165.1,0.14,0.55,0.3,0.15,2,-0.2564828513788555,1199.0,Dependent Low Margin
Japanese,25365,Red Diner,Cafe,South Auckland,1.05,43.2,1430,141,6091.2,709,387,193.0,30628.8,16718.4,8337.6,0.209253272,0.410766398,0.28,5,1.48,285.64,2314.54,3062.28,1671.51,2882.48,0.11,0.55,0.3,0.15,2,0.7227961340722098,79.0,Dependent Low Margin
Japanese,25003,Red Bistro,Cafe,North Shore,1.03,41.86,885,147,6153.42,406,221,111.0,16995.16,9251.06,4646.46,0.239052445,0.388262916,0.32,12,3.54,392.94,2293.29,895.38,487.39,1338.72,0.2,0.55,0.3,0.15,1,-0.01791896706671957,943.0,Stable Performers
Japanese,26180,Lotus Bistro,Full-service,CBD,1.0,33.85,792,168,5686.8,343,187,94.0,11610.55,6329.95,3181.9,0.392637338,0.542559663,0.28,6,1.77,166.38,368.52,-2498.56,-1362.19,39.82,0.27,0.55,0.3,0.15,1,-1.2442699792434913,1688.0,Stable Performers
Japanese,25250,Dragon Grill,Full-service,West Auckland,1.04,45.53,683,94,4279.82,324,177,88.0,14751.72,8058.81,4006.64,0.391819321,0.461220927,0.32,7,2.07,182.16,628.96,-2552.64,-1394.5,406.65,0.16,0.55,0.3,0.15,1,-0.25799762702826934,1201.0,Stable Performers
Japanese,25930,Sakura Cafe,Full-service,West Auckland,1.04,31.68,1749,228,7223.04,837,456,228.0,26516.16,14446.08,7223.04,0.375493483,0.483947519,0.32,10,2.95,672.6,1015.26,-4758.09,-2592.22,342.66,0.15,0.55,0.3,0.15,0,-0.06535001578228182,1001.0,High-Growth
Japanese,25473,Red Grill,Cafe,North Shore,1.03,39.93,488,74,2954.82,228,124,62.0,9104.04,4951.32,2475.66,0.259624505,0.425284619,0.33,12,3.54,219.48,931.04,-135.73,-73.82,560.58,0.18,0.55,0.3,0.15,1,-0.4311073748496138,1373.0,Stable Performers
Japanese,25781,Lotus Bistro,QSR,South Auckland,1.05,43.17,1546,127,5482.59,780,426,213.0,33672.6,18390.42,9195.21,0.260186134,0.359269828,0.31,9,2.66,566.58,2086.37,2375.4,1297.33,2932.6,0.09,0.55,0.3,0.15,2,0.740464270036813,68.0,Dependent Low Margin
Japanese,25591,Sakura Cafe,Cafe,CBD,1.0,31.33,1419,226,7080.58,656,358,179.0,20552.48,11216.14,5608.07,0.243087902,0.432264998,0.32,3,0.89,159.31,2298.69,95.51,52.12,1661.33,0.19,0.55,0.3,0.15,1,-0.7052506162455282,1545.0,Stable Performers
Japanese,25935,Lotus Diner,Ghost Kitchen,West Auckland,1.04,34.42,956,45,1548.9,501,273,137.0,17244.42,9396.66,4715.54,0.283478421,0.258798871,0.29,9,2.66,364.42,708.97,2892.28,1576.03,1793.99,0.05,0.55,0.3,0.15,1,0.09505944895007745,779.0,Stable Performers
Japanese,25131,Lotus Tavern,Full-service,South Auckland,1.05,36.41,541,78,2839.98,255,139,69.0,9284.55,5060.99,2512.29,0.351876992,0.454915027,0.33,5,1.48,102.12,548.71,-1270.05,-692.3,383.27,0.17,0.55,0.3,0.15,1,-0.46449473378537076,1398.0,Stable Performers
Japanese,26110,Dragon Eatery,Full-service,South Auckland,1.05,35.71,1487,325,11605.75,639,349,174.0,22818.69,12462.79,6213.54,0.380318439,0.49025056,0.32,7,2.07,360.18,1502.14,-4348.53,-2375.02,444.04,0.28,0.55,0.3,0.15,0,0.02626963139019098,877.0,High-Growth
Japanese,25639,Golden Bistro,Full-service,CBD,1.0,31.51,1902,482,15187.82,781,426,213.0,24609.31,13423.26,6711.63,0.38884312,0.536920781,0.32,10,2.95,628.35,1127.48,-5601.13625,-3090.4475,-130.1,0.34,0.55,0.3,0.15,0,-0.7193796116896323,1552.0,High-Growth
Japanese,26471,Lotus Grill,Full-service,South Auckland,1.05,39.24,545,91,3570.84,250,136,68.0,9810.0,5336.64,2668.32,0.383506985,0.549688297,0.28,6,1.77,120.36,238.55,-2091.45,-1137.75,57.9,0.2,0.55,0.3,0.15,1,-0.4007282828113342,1351.0,Stable Performers
Japanese,25539,Sakura Bistro,Cafe,South Auckland,1.05,44.31,993,106,4696.86,488,266,133.0,21623.28,11786.46,5893.23,0.226003335,0.433048424,0.27,6,1.77,235.41,1601.39,1534.13,836.23,1773.88,0.12,0.55,0.3,0.15,1,0.48184460438290483,263.0,Stable Performers
Japanese,26082,Lotus House,QSR,North Shore,1.03,44.67,1615,185,8263.95,787,429,214.0,35155.29,19163.43,9559.38,0.205233753,0.399764048,0.3,12,3.54,757.56,3264.28,3339.83,1820.57,3018.42,0.13,0.55,0.3,0.15,2,0.6032938782791931,145.0,Dependent Low Margin
Japanese,25981,Sakura Bistro,Cafe,CBD,1.0,30.58,533,77,2354.66,251,137,68.0,7675.58,4189.46,2079.44,0.233391352,0.369862145,0.31,7,2.07,140.76,934.2,665.83,363.42,684.25,0.17,0.55,0.3,0.15,1,-1.080035571711139,1675.0,Stable Performers
Japanese,26288,Sakura House,Cafe,CBD,1.0,42.78,1287,138,5903.64,632,345,172.0,27036.96,14759.1,7358.16,0.215248874,0.376687582,0.31,10,2.95,507.4,2409.06,2651.34,1447.33,2495.2,0.12,0.55,0.3,0.15,2,-0.17037227129862423,1113.0,Dependent Low Margin
Japanese,25315,Lotus Corner,Cafe,South Auckland,1.05,38.18,1620,186,7101.48,789,430,215.0,30124.02,16417.4,8208.7,0.268077058,0.382454255,0.31,14,4.13,887.95,2481.74,1188.96,647.97,1980.73,0.13,0.55,0.3,0.15,2,0.6259115301141267,129.0,Dependent Low Margin
Japanese,25739,Lotus Bistro,Cafe,South Auckland,1.05,47.19,905,89,4199.91,449,245,122.0,21188.31,11561.55,5757.18,0.205470814,0.378765724,0.27,17,5.02,612.44,1746.17,3088.48,1685.25,1781.19,0.11,0.55,0.3,0.15,1,0.7567603372171998,61.0,Stable Performers
Japanese,26252,Lotus Grill,Cafe,CBD,1.0,42.21,1414,151,6373.71,695,379,189.0,29335.95,15997.59,7977.69,0.253951703,0.415228765,0.28,6,1.77,334.53,2108.55,1490.84,812.99,2304.65,0.12,0.55,0.3,0.15,2,-0.19133533793025015,1132.0,Dependent Low Margin
Japanese,25887,Sakura Kitchen,Cafe,North Shore,1.03,37.46,773,106,3970.76,367,200,100.0,13747.82,7492.0,3746.0,0.276952433,0.352458655,0.27,3,0.89,89.0,1471.52,1382.88,753.61,1299.23,0.16,0.55,0.3,0.15,1,-0.20267481420172706,1145.0,Stable Performers
Japanese,25714,Red Bistro,Full-service,West Auckland,1.04,46.29,617,123,5693.67,272,148,74.0,12590.88,6850.92,3425.46,0.373254713,0.484985151,0.28,12,3.54,261.96,807.14,-1740.56,-947.07,223.63,0.25,0.55,0.3,0.15,1,-0.10837213667273798,1046.0,Stable Performers
Japanese,26134,Dragon Eatery,Cafe,South Auckland,1.05,34.23,761,127,4347.21,349,190,95.0,11946.27,6503.7,3251.85,0.230217789,0.36566523,0.29,15,4.43,420.85,1756.78,1363.27,742.18,893.28,0.2,0.55,0.3,0.15,1,0.13601493431463427,729.0,Stable Performers
Japanese,25822,Golden House,QSR,West Auckland,1.04,36.27,623,61,2212.47,309,169,84.0,11207.43,6129.63,3046.68,0.250744558,0.400507799,0.27,3,0.89,74.76,771.59,882.56,482.69,987.76,0.11,0.55,0.3,0.15,1,-0.19579786349838443,1135.0,Stable Performers
Japanese,25932,Dragon Kitchen,QSR,South Auckland,1.05,36.85,586,67,2468.95,285,156,78.0,10502.25,5748.6,2874.3,0.213268914,0.407166296,0.31,5,1.48,115.44,937.13,730.59,399.9,975.54,0.13,0.55,0.3,0.15,1,-0.07574104839178297,1014.0,Stable Performers
Japanese,26017,Dragon Corner,Cafe,CBD,1.0,37.8,1640,226,8542.8,778,424,212.0,29408.4,16027.2,8013.6,0.239885733,0.439995341,0.3,6,1.77,375.24,2734.71,591.67,322.45,2190.07,0.16,0.55,0.3,0.15,2,-0.2736656167857555,1218.0,Dependent Low Margin
